,list,ratio
507,ETV4,0.0005062558761842771
508,SDHD,0.0005062558761842771
509,PDGFB,0.0005062558761842771
510,BAX,0.0005062558761842771
511,BCL7A,0.0005062558761842771
512,CCND3,0.00048214845350883536
513,LMO2,0.00048214845350883536
514,SMARCE1,0.00048214845350883536
515,IL2,0.00048214845350883536
516,POU5F1,0.00048214845350883536
517,CBFB,0.00048214845350883536
518,KDSR,0.00048214845350883536
519,PHF6,0.00048214845350883536
520,CCDC6,0.00048214845350883536
521,DEK,0.00048214845350883536
522,ELK4,0.00048214845350883536
523,CDKN2C,0.00048214845350883536
524,CD274,0.00048214845350883536
525,BCL3,0.0004580410308333936
526,SDHAF2,0.0004580410308333936
527,TMEM127,0.0004580410308333936
528,SBDS,0.00043393360815795185
529,NUTM2D,0.00043393360815795185
530,KLF6,0.00043393360815795185
531,IL6ST,0.00043393360815795185
532,MAFB,0.00040982618548251006
533,SDC4,0.00040982618548251006
534,TPM4,0.00040982618548251006
535,CANT1,0.0003857187628070683
536,TAL2,0.00036161134013162655
537,H3F3B,0.00036161134013162655
538,CREB1,0.00036161134013162655
539,PAFAH1B2,0.00036161134013162655
540,TCEA1,0.00036161134013162655
541,CD79A,0.00033750391745618476
542,SET,0.00033750391745618476
543,FSTL3,0.00033750391745618476
544,NUTM2B,0.000313396494780743
545,HIST1H4I,0.000313396494780743
546,HERPUD1,0.0002892890721053012
547,YWHAE,0.0002892890721053012
548,BTG1,0.0002892890721053012
549,MTCP1,0.0002892890721053012
550,XPA,0.00026518164942985947
551,TNFRSF17,0.00026518164942985947
552,ATF1,0.00026518164942985947
553,CD74,0.00026518164942985947
554,SOCS1,0.00026518164942985947
555,DDIT3,0.00024107422675441768
556,CHCHD7,0.00024107422675441768
557,CNBP,0.00024107422675441768
558,LYL1,0.00024107422675441768
559,H3F3A,0.00021696680407897592
560,SSX2,0.00021696680407897592
561,PTK6,0.00021696680407897592
562,SRSF3,0.00021696680407897592
563,RPL22,0.00019285938140353414
564,FEV,0.00019285938140353414
565,MLLT11,0.00016875195872809238
566,SSX4,7.23222680263253e-05
567,RMI2,4.8214845350883535e-05
