,list,ratio
203,LIFR,0.006094985215134874
204,ARHGAP35,0.006094985215134874
205,TPR,0.006034638826866212
206,DICER1,0.006034638826866212
207,FANCD2,0.006034638826866212
208,CNTRL,0.006034638826866212
209,CLTC,0.0059139460503288875
210,RBM10,0.0059139460503288875
211,EZH2,0.005853599662060225
212,ZMYM2,0.005853599662060225
213,JAK3,0.005853599662060225
214,HOOK3,0.005793253273791563
215,ATP2B3,0.005793253273791563
216,BCL11A,0.005793253273791563
217,MSN,0.005793253273791563
218,SMAD3,0.005793253273791563
219,NUMA1,0.005732906885522902
220,RAF1,0.005732906885522902
221,MAPK1,0.00567256049725424
222,BCL11B,0.00567256049725424
223,CBL,0.005612214108985577
224,AXIN1,0.005612214108985577
225,MSH2,0.005612214108985577
226,HMGA2,0.005612214108985577
227,CLTCL1,0.005612214108985577
228,MSH6,0.005612214108985577
229,RANBP2,0.005551867720716915
230,ITK,0.005491521332448253
231,CASP8,0.005491521332448253
232,BCORL1,0.005431174944179591
233,CCDC6,0.005431174944179591
234,CHD4,0.005431174944179591
235,WRN,0.005431174944179591
236,KTN1,0.005431174944179591
237,PAX3,0.005370828555910929
238,BTK,0.005370828555910929
239,PPM1D,0.005370828555910929
240,NF2,0.005250135779373604
241,AMER1,0.005250135779373604
242,LEF1,0.005250135779373604
243,MECOM,0.005189789391104942
244,CIC,0.005189789391104942
245,NSD2,0.005189789391104942
246,FOXO3,0.005189789391104942
247,EPAS1,0.00512944300283628
248,FOXO1,0.00512944300283628
249,CDKN2A,0.0050690966145676185
250,LATS1,0.0050690966145676185
251,CHEK2,0.0050690966145676185
252,FBXO11,0.005008750226298956
253,STRN,0.005008750226298956
254,MDM2,0.005008750226298956
255,STK11,0.004948403838030294
256,HRAS,0.004948403838030294
257,MLH1,0.004948403838030294
258,FGFR4,0.004948403838030294
259,STAT3,0.004888057449761632
260,PLAG1,0.004888057449761632
261,KNL1,0.004888057449761632
262,PDGFRB,0.004888057449761632
